# AU Suburbs Gazetteer (v0.4.1)
# Source: matthewproctor/australianpostcodes (CC0)
# Generated: 16165 unique suburb names
# Format: suburb_name|state1,state2,...
Reesville|QLD
Reeves Plains|SA
Regans Ford|WA
Regency Downs|QLD
Regency Park|SA
Regency Park Bc|SA
Regent West|VIC
Regents Park|NSW,QLD
Regents Park Dc|NSW
Regentville|NSW
Reid|ACT,SA
Reid River|QLD
Reids Creek|QLD
Reids Flat|NSW
Reidsdale|NSW
Reidtown|NSW
Reinscourt|WA
Relbia|TAS
Remlap|WA
Remlaw|VIC
Rendelsham|SA
Renison Bell|TAS
Renmark|SA
Renmark North|SA
Renmark South|SA
Renmark West|SA
Renner Springs|NT
Rennie|NSW
Reno|NSW
Renown Park|SA
Renwick|NSW
Repentance Creek|NSW
Repton|NSW
Research|VIC
Reserve Creek|NSW
Reservoir|VIC,WA
Reservoir East|VIC
Reservoir North|VIC
Reservoir South|VIC
Retreat|NSW,TAS
Retro|QLD
Revesby|NSW
Revesby Heights|NSW
Revesby North|NSW
Rewan|QLD
Reynard|VIC
Reynella|SA
Reynella East|SA
Reynolds Neck|TAS
Rheban|TAS
Rheola|VIC
Rhine Falls|NSW
Rhodes|NSW
Rhydding|QLD
Rhyll|VIC
Rhymney|VIC
Rhyndaston|TAS
Rhynie|SA
Riachella|VIC
Rialto|QLD
Riana|TAS
Rich Avon|VIC
Rich Avon East|VIC
Rich Avon West|VIC
Richanna Heights|QLD
Richards|NSW
Richardson|ACT
Richlands|NSW,QLD
Richlands Bc|QLD
Richlands Dc|QLD
Richmond|NSW,QLD,SA,TAS,VIC
Richmond East|VIC
Richmond Hill|NSW,QLD
Richmond Lowlands|NSW
Richmond North|VIC
Richmond Plains|VIC
Richmond South|VIC
Richmond Vale|NSW
Riddells Creek|VIC
Ridgehaven|SA
Ridgelands|QLD
Ridgeway|NSW,TAS
Ridgewood|QLD,WA
Ridgley|TAS
Ridleyton|SA
Rifle Range|QLD
Riggs Creek|VIC
Rileys Hill|NSW
Ringarooma|TAS
Ringbark|WA
Ringtail Creek|QLD
Ringwood|NSW,QLD,VIC
Ringwood East|VIC
Ringwood North|VIC
Rio Vista|QLD
Riordanvale|QLD
Ripley|QLD
Ripplebrook|VIC
Rippleside|VIC
Ripponhurst|VIC
Ripponlea|VIC
Risdon|TAS
Risdon Park|SA
Risdon Park South|SA
Risdon Vale|TAS
Rising Sun|QLD
Rita Island|QLD
Rite Island|QLD
River Heads|QLD
River Ranch|QLD
Riverbend|QLD
Riverglades|SA
Riverglen|SA
Riverhills|QLD
Riverina Mc|NSW
Riverina Msc|NSW
Riverlea|NSW
Riverlea Park|SA
Riverleigh|QLD
Riverside|NSW,TAS,VIC
Riverslea|VIC
Riversleigh|QLD
Riverstone|NSW
Riverton|QLD,SA,WA
Rivertree|NSW
Rivervale|WA
Riverview|NSW,QLD
Riverwood|NSW
Rivett|ACT
Rixs Creek|NSW
Roadvale|QLD
Rob Roy|NSW
Robbins Island|TAS
Robe|SA
Robertson|NSW,QLD
Robertsons Beach|VIC
Robertstown|SA
Robigana|TAS
Robin Falls|NT
Robin Hill|NSW
Robina|QLD
Robina Dc|QLD
Robina Town Centre|QLD
Robinson|VIC,WA
Robinson River|NT
Robinvale|VIC
Robinvale Irrigation District Section B|VIC
Robinvale Irrigation District Section C|VIC
Robinvale Irrigation District Section D|VIC
Robinvale Irrigation District Section E|VIC
Roche Creek|QLD
Rochedale|QLD
Rochedale South|QLD
Rocherlea|TAS
Roches Beach|TAS
Rochester|SA,VIC
Rochester West|VIC
Rochford|VIC
Rock Flat|NSW
Rock Forest|NSW
Rock Valley|NSW
Rockbank|VIC
Rockdale|NSW
Rockdale Dc|NSW
Rockhampton|QLD
Rockhampton City|QLD
Rockhampton Dc|QLD
Rockhampton Hospital|QLD
Rockhampton North|QLD
Rockhampton Shopping Fair|QLD
Rockingham|QLD,WA
Rockingham Beach|WA
Rockingham Dc|WA
Rocklands|VIC
Rocklea|QLD,WA
Rocklea Dc|QLD
Rockleigh|SA
Rockley|NSW
Rockley Mount|NSW
Rocklyn|VIC
Rockmount|QLD
Rocks Crossing|NSW
Rocksberg|QLD
Rockside|QLD
Rockton|NSW
Rockville|QLD
Rockwell|WA
Rocky Camp|SA
Rocky Cape|TAS
Rocky Creek|NSW,QLD
Rocky Glen|NSW
Rocky Gully|SA,WA
Rocky Hall|NSW
Rocky Hills|TAS
Rocky Plain|NSW,SA
Rocky Point|NSW,QLD,SA,VIC
Rocky River|NSW
Rockyview|QLD
Rodborough|VIC
Rodd Point|NSW
Rodds Bay|QLD
Rodgers Creek|QLD
Roebourne|WA
Roebuck|WA
Roelands|WA
Roger River|TAS
Rogues Point|SA
Rokeby|TAS,VIC
Rokewood|VIC
Rokewood Junction|VIC
Roland|TAS
Roleystone|WA
Rollands Plains|NSW
Rolleston|QLD
Rollingstone|QLD
Roma|QLD
Romaine|TAS
Romsey|VIC
Rookhurst|NSW
Rookwood|NSW,QLD
Rooty Hill|NSW
Ropeley|QLD
Ropers Road|NSW
Ropes Crossing|NSW
Rosa Brook|WA
Rosa Glen|WA
Rosalie|QLD
Rosalie Plains|QLD
Rosanna|VIC
Rose Bay|NSW,QLD,TAS
Rose Bay North|NSW
Rose Park|SA
Rose River|VIC
Rose Valley|NSW
Rosebank|NSW
Roseberg|NSW
Roseberry|NSW
Roseberry Creek|NSW
Rosebery|NSW,NT,TAS,VIC
Rosebery Heights|NT
Rosebrook|NSW,VIC
Rosebud|VIC
Rosebud Plaza|VIC
Rosebud West|VIC
Rosedale|NSW,QLD,SA,VIC
Rosegarland|TAS
Rosehill|NSW,QLD
Roselands|NSW
Rosella|QLD
Rosemeadow|NSW
Rosemeath|NSW
Rosemount|QLD
Roseneath|QLD
Rosenthal|QLD
Rosenthal Heights|QLD
Roses Gap|VIC
Rosetown|SA
Rosetta|TAS
Rosevale|QLD,TAS
Rosevears|TAS
Roseville|NSW
Roseville Chase|NSW
Rosewater|SA
Rosewater East|SA
Rosewhite|VIC
Rosewood|NSW,QLD
Roseworthy|SA
Roslyn|NSW
Roslynmead|VIC
Rosny|TAS
Rosny Park|TAS
Ross|NT,TAS
Ross Creek|QLD,VIC
Ross River|QLD
Rossarden|TAS
Rossbridge|VIC
Rossglen|NSW
Rossgole|NSW
Rossi|NSW
Rosslea|QLD
Rosslyn|QLD
Rosslyn Park|SA
Rossmore|NSW,WA
Rossmoya|QLD
Rossmoyne|WA
Rossvale|QLD
Rossville|QLD
Rostrevor|SA
Rostron|VIC
Rothbury|NSW
Rothsay|WA
Rothwell|QLD
Roto|NSW
Rottnest Island|WA
Rouchel|NSW
Rouchel Brook|NSW
Roughit|NSW
Round Corner|NSW
Round Hill|QLD,TAS
Round Mountain|NSW
Round Swamp|NSW
Roundstone|QLD
Rous|NSW
Rous Mill|NSW
Rouse Hill|NSW
Rowan|NSW
Rowella|TAS
Rowena|NSW
Rowes Bay|QLD
Rowland Flat|SA
Rowlands Creek|NSW
Rowsley|VIC
Rowville|VIC
Roxburgh Park|VIC
Roxby Downs|SA
Roxby Downs Station|SA
Royal Australian Navy Warships|WA
Royal George|TAS
Royal Melbourne Hospital|VIC
Royal North Shore Hospital|NSW
Royal Park|SA
Royalla|NSW
Royston|QLD
Royston Park|SA
Rozelle|NSW
Ruabon|WA
Rubicon|VIC
Ruby|VIC
Ruby Creek|NSW
Rubyanna|QLD
Rubyvale|QLD
Rudall|SA
Rudds Gully|WA
Ruffy|VIC
Rufus|NSW
Rufus River|NSW
Rugby|NSW
Rukenvale|NSW
Rules Beach|QLD
Rum Jungle|NT
Rumbug|VIC
Run-O-Waters|NSW
Runaway Bay|QLD
Runcorn|QLD
Rundle Mall|SA
Rungoo|QLD
Running Creek|QLD,VIC
Running Stream|NSW
Runnyford|NSW
Runnymede|QLD,TAS,VIC
Rupanyup|VIC
Rupertswood|QLD
Rural View|QLD
Ruse|NSW
Rush Creek|QLD
Rushcutters Bay|NSW
Rushes Creek|NSW
Rushforth|NSW
Rushworth|VIC
Rushy Lagoon|TAS
Russell|ACT
Russell Hill|ACT
Russell Island|QLD
Russell Lea|NSW
Russell Vale|NSW
Russells Bridge|VIC
Rutherford|NSW
Rutherglen|VIC
Ruthven|NSW
Ryan|NSW,QLD
Ryans|VIC
Ryansbrook|WA
Ryanston|VIC
Rydal|NSW
Rydalmere|NSW
Ryde|NSW
Rye|VIC
Rye Park|NSW
Ryeford|QLD
Ryhope|NSW
Rylstone|NSW
Rythdale|VIC
Rywung|QLD
Sabina River|WA
Sabine|QLD
Sackville|NSW
Sackville North|NSW
Sadadeen|NT
Saddleback Mountain|NSW
Saddleworth|SA
Sadleir|NSW
Sadliers Crossing|QLD
Safety Bay|WA
Safety Beach|NSW,VIC
Saibai Island|QLD
Sailors Falls|VIC
Sailors Gully|VIC
Sailors Hill|VIC
Saint Helena|VIC
Saint Ronans|WA
Saints|SA
Salamander Bay|NSW
Sale|VIC
Sale East Raaf|VIC
Sale North|VIC
Salem|SA
Salisbury|NSW,QLD,SA
Salisbury Downs|SA
Salisbury East|QLD,SA
Salisbury East Northbri Ave|SA
Salisbury Heights|SA
Salisbury North|SA
Salisbury North Whites Road|SA
Salisbury Park|SA
Salisbury Plain|SA
Salisbury Plains|NSW
Salisbury South|SA
Salisbury South Bc|SA
Salisbury South Dc|SA
Salisbury West|VIC
Sallys Flat|NSW
Salmon Gums|WA
Salonika Beach|QLD
Salt Ash|NSW
Salt Creek|SA
Salter Point|WA
Salter Springs|SA
Saltern|QLD
Saltia|SA
Saltwater|NSW
Saltwater River|TAS
Samaria|VIC
Samford|QLD
Samford Valley|QLD
Samford Village|QLD
Sampson Flat|SA
Samson|WA
Samsonvale|QLD
San Isidore|NSW
San Remo|NSW,VIC,WA
Sancrox|NSW
Sanctuary Cove|QLD
Sanctuary Point|NSW
Sandalwood|SA
Sandbar|NSW
Sandergrove|SA
Sanderson|NT
Sanderston|SA
Sandfly|TAS
Sandford|TAS,VIC
Sandgate|NSW,QLD
Sandgate Dc|QLD
Sandhill|TAS
Sandhill Lake|VIC
Sandhurst|VIC
Sandhurst East|VIC
Sandiford|QLD
Sandigo|NSW
Sandilands|NSW,SA
Sandleton|SA
Sandon|NSW,VIC
Sandover|NT
Sandown Village|VIC
Sandpalms Roadhouse|NT
Sandpatch|WA
Sandringham|NSW,QLD,VIC
Sandsprings|WA
Sandstone|WA
Sandstone Point|QLD
Sandy Bay|TAS
Sandy Beach|NSW
Sandy Camp|QLD
Sandy Creek|NSW,QLD,SA,VIC
Sandy Crossing|NSW
Sandy Flat|NSW
Sandy Grove|SA
Sandy Gully|NSW,WA
Sandy Hill|NSW
Sandy Hollow|NSW
Sandy Pocket|QLD
Sandy Point|NSW,VIC
Sandy Ridges|QLD
Sanger|NSW
Sans Souci|NSW
Santa Barbara|QLD
Santa Fe Heights|QLD
Santa Teresa|NT
Sapphire|NSW,QLD
Sapphire Beach|NSW
Sapphire Central|QLD
Sapphiretown|SA
Sarabah|QLD
Saratoga|NSW
Sargood|VIC
Sarina|QLD
Sarina Beach|QLD
Sarina Range|QLD
Sarsfield|VIC
Sassafras|NSW,TAS,VIC
Sassafras Gully|VIC
Satur|NSW
Saumarez|NSW
Saumarez Ponds|NSW
Saunders Beach|QLD
Savage River|TAS
Savannah|QLD
Savernake|NSW
Sawmill Settlement|VIC
Sawpit Creek|NSW
Sawtell|NSW
Sawyers Gully|NSW
Sawyers Valley|WA
Saxby|QLD
Scaddan|WA
Scamander|TAS
Scarborough|NSW,QLD,WA
Scarness|QLD
Scarsdale|VIC
Sceale Bay|SA
Schell Well|SA
Scheyville|NSW
Schofields|NSW
Schroeder|WA
Scone|NSW
Scopus|TAS
Scoresby|VIC
Scoresby Bc|VIC
Scotchman|NSW
Scotchmans Lead|VIC
Scotchtown|TAS
Scotchy Pocket|QLD
Scotia|NSW
Scotland Island|NSW
Scotsburn|VIC
Scotsdale|WA
Scotsmans Lead|VIC
Scott Creek|SA
Scott River|WA
Scott River East|WA
Scotts Brook|WA
Scotts Creek|NSW,VIC
Scotts Flat|NSW
Scotts Head|NSW
Scotts Point|QLD
Scottsdale|TAS
Scottville|QLD
Scrub Creek|QLD
Scrubby Creek|QLD
Scrubby Mountain|QLD
Scullin|ACT
Sea Elephant|TAS
Sea Lake|VIC
Seabird|WA
Seabrook|TAS,VIC
Seacliff|SA
Seacliff Park|SA
Seacombe|VIC
Seacombe Gardens|SA
Seacombe Heights|SA
Seaford|SA,VIC
Seaford Heights|SA
Seaford Meadows|SA
Seaford Rise|SA
Seaforth|NSW,QLD
Seaham|NSW
Seahampton|NSW
Seaholme|VIC
Seal Bay|SA
Seal Rocks|NSW
Seaspray|VIC
Seaton|SA,VIC
Seaton North|SA
Seaview|VIC
Seaview Downs|SA
Sebastian|VIC
Sebastopol|NSW,SA,VIC
Second Valley|SA
Secret Harbour|WA
Secret Rocks|SA
Sedan|SA
Seddon|SA,VIC
Seddon West|VIC
Sedgefield|NSW
Sedgeford|QLD
Sedgwick|VIC
Seelands|NSW
Sefton|NSW
Sefton Park|SA
Segenhoe|NSW
Seisia|QLD
Selbourne|TAS
Selby|VIC
Selene|QLD
Sellheim|QLD
Sellicks Beach|SA
Sellicks Hill|SA
Selwyn|QLD,VIC
Semaphore|SA
Semaphore Park|SA
Semaphore South|SA
Senior|SA
Separation Creek|VIC
Seppeltsfield|SA
Seppings|WA
Septimus|QLD
Serpentine|VIC,WA
Serviceton|QLD,VIC
Settlement City|NSW
Seven Hills|NSW,QLD
Seven Hills Mc|NSW
Seven Hills West|NSW
Seven Mile Beach|TAS
Seven Oaks|NSW
Sevenhill|SA
Seventeen Mile|QLD
Seventeen Mile Rocks|QLD
Seventeen Seventy|QLD
Seventy Mile|QLD
Severnlea|QLD
Seville|VIC
Seville East|VIC
Seville Grove|WA
Sexton|QLD
Sextonville|NSW
Seymour|TAS,VIC
Seymour South|VIC
Shackleton|WA
Shadforth|NSW,WA
Shady Creek|VIC
Shaggy Ridge|SA
Shailer Park|QLD
Shallow Bay|NSW
Shallow Inlet|VIC
Shallow Rush|NSW
Shalvey|NSW
Shane Park|NSW
Shanes Park|NSW
Shannon|TAS,WA
Shannon Brook|NSW
Shannon River Mill|WA
Shannon Vale|NSW
Shannondale|NSW
Shannons Flat|NSW
Shannonvale|QLD,VIC
Shark Bay|WA
Shark Creek|NSW
Sharon|QLD
Sharps Creek|NSW
Shaugh|SA
Shaw|QLD
Shay Gap|WA
Shays Flat|VIC
She Oaks|VIC
Shea-Oak Log|SA
Sheans Creek|VIC
Sheaoak Flat|SA
Shearwater|TAS
Sheedys Gully|NSW
Sheep Hills|VIC
Sheep Station Creek|QLD
Sheffield|TAS
Sheidow Park|SA
Shelbourne|VIC
Shelburne|QLD
Sheldon|QLD
Shelford|VIC
Shell Cove|NSW
Shell Pocket|QLD
Shelley|VIC,WA
Shellharbour|NSW
Shellharbour City Centre|NSW
Shellharbour Square|NSW
Shelly Beach|NSW,QLD
Shenton Park|WA
Shepherds Flat|VIC
Shepparton|VIC
Shepparton East|VIC
Shepparton North|VIC
Shepparton South|VIC
Sherbrooke|VIC
Sheringa|SA
Sherlock|SA,WA
Sherwood|NSW,QLD,SA
Shinfield|QLD
Shipley|NSW
Shirbourne|QLD
Shirley|VIC
Shoal Bay|NSW,NT
Shoal Point|QLD
Shoalhaven Heads|NSW
Shoalwater|QLD,WA
Shooters Hill|NSW
Shoreham|VIC
Shorewell Park|TAS
Shorncliffe|QLD
Short|SA
Shortland|NSW
Shotts|WA
Shute Harbour|QLD
Shutehaven|QLD
Siam|SA
Sidmouth|TAS
Sidonia|VIC
Siesta Park|WA
Silent Grove|NSW
Silkstone|QLD
Silkwood|QLD
Silkwood East|QLD
Silky Oak|QLD
Silvan|VIC
Silver Creek|QLD,VIC
Silver Pinch|QLD
Silver Ridge|QLD
Silver Sands|SA,WA
Silver Spur|QLD
Silver Valley|QLD
Silverbark Ridge|QLD
Silverdale|NSW,QLD
Silverleaf|QLD
Silverleaves|VIC
Silverleigh|QLD
Silverton|NSW,SA
Silverwater|NSW
Silverwood|QLD
Simmie|QLD,VIC
Simpkins Creek|NSW
Simpson|NT,VIC
Simpson Desert|SA
Simpsons Bay|TAS
Simpsons Creek|VIC
Simson|VIC
Sinagra|WA
Sinclair|WA
Singleton|NSW,WA
Singleton Dc|NSW
Singleton Heights|NSW
Singleton Military Area|NSW
Singleton Milpo|NSW
Singletons Mill|NSW
Sinnamon Park|QLD
Sippy Downs|QLD
Sir Samuel|WA
Sisters Beach|TAS
Sisters Creek|TAS
Six Mile Flat|NSW
Six Mile Swamp|NSW
Skeleton Rock|WA
Skenes Creek|VIC
Skenes Creek North|VIC
Skennars Head|NSW
Skibo|VIC
Skillion Flat|NSW
Skinners Flat|VIC
Skinners Shoot|NSW
Skipton|VIC
Skye|SA,VIC
Skyring Reserve|QLD
Slacks Creek|QLD
Slade Point|QLD
Sladevale|QLD
Slaty Creek|VIC
Sleaford|SA
Sleepy Hollow|NSW
Sloping Main|TAS
Smeaton|VIC
Smeaton Grange|NSW
Smiggin Holes|NSW
Smith Brook|WA
Smithfield|NSW,QLD,SA
Smithfield Plains|SA
Smithfield West|NSW,SA
Smithlea|QLD
Smiths Beach|VIC
Smiths Creek|NSW
Smiths Gully|VIC
Smiths Lake|NSW
Smithton|TAS
Smithtown|NSW
Smithville|SA
Smokey Town|VIC
Smokeytown|VIC
Smoko|VIC
Smoky Bay|SA
Smoky Creek|QLD
Smythes Creek|VIC
Smythesdale|VIC
Snake Island|VIC
Snake Valley|VIC
Snakes Plain|NSW
Snowball|NSW
Snowtown|SA
Snowy Plain|NSW
Snug|TAS
Sodwalls|NSW
Sofala|NSW
Soldiers Hill|QLD,VIC
Soldiers Point|NSW
Solomon|SA
Solomontown|SA
Solus|WA
Somers|VIC
Somersby|NSW
Somerset|QLD,TAS
Somerset Dam|QLD
Somerset Hills|QLD
Somerton|NSW,VIC
Somerton Park|SA,VIC
Somerville|VIC,WA
Sommariva|QLD
Somme|QLD
Sorell|TAS
Sorell Creek|TAS
Sorrento|QLD,VIC,WA
Soudan Heights|NSW
South Albury|NSW
South Arm|NSW,TAS
South Ballina|NSW
South Bank|QLD
South Bathurst|NSW
South Bingera|QLD
South Bodallin|WA
South Boulder|WA
South Bowenfels|NSW
South Brighton|SA
South Brisbane|QLD
South Brisbane Bc|QLD
South Broken Hill|NSW
South Bruny|TAS
South Bunbury|WA
South Burnie|TAS
South Burracoppin|WA
South Carnarvon|WA
South Caroling|WA
South Coogee|NSW
South Datatine|WA
South Doodlakine|WA
South Dudley|VIC
South Durras|NSW
South East Nanango|QLD
South End|QLD
South Evans Head|NSW
South Forest|TAS
South Fremantle|WA
South Gap|SA
South Geelong|VIC
South Gladstone|QLD
South Glencoe|WA
South Golden Beach|NSW
South Grafton|NSW
South Granville|NSW
South Greenough|WA
South Guildford|WA
South Gundagai|NSW
South Gundurimba|NSW
South Guyra|NSW
South Hedland|WA
South Hill|NSW
South Hobart|TAS
South Hummocks|SA
South Hurstville|NSW
South Innisfail|QLD
South Isis|QLD
South Johnstone|QLD
South Kalgoorlie|WA
South Kempsey|NSW
South Kilkerran|SA
South Kingsville|VIC
South Kinypanial|VIC
South Kolan|QLD
South Kukerin|WA
South Kumminin|WA
South Kununoppin|WA
South Lake|WA
South Lake Grace|WA
South Launceston|TAS
South Lismore|NSW
South Littleton|NSW
South Mackay|QLD
South Maclean|QLD
South Maitland|NSW
South Maroota|NSW
South Melbourne|VIC
South Melbourne Dc|VIC
South Mission|QLD
South Mission Beach|QLD
South Molle|QLD
South Morang|VIC
South Mount Cameron|TAS
South Murchison|WA
South Murwillumbah|NSW
South Nanango|QLD
South Newdegate|WA
South Nietta|TAS
South Nowra|NSW
South Pambula|NSW
South Penrith|NSW
South Perth|WA
South Perth Angelo St|WA
South Plantations|WA
South Plympton|SA
South Preston|TAS
South Purrumbete|VIC
South Quairading|WA
South Riana|TAS
South Ripley|QLD
South Spreyton|TAS
South Springfield|TAS
South Stirling|WA
South Stradbroke|QLD
South Tacoma|NSW
South Talwood|QLD
South Tammin|WA
South Tamworth|NSW
South Toowoomba|QLD
South Townsville|QLD
South Trayning|WA
South Trees|QLD
South Turramurra|NSW
South Wellesley Islands|QLD
South Wentworthville|NSW
South West Rocks|NSW
South Wharf|VIC
South Windsor|NSW
South Wolumla|NSW
South Yaamba|QLD
South Yarra|VIC
South Yelbeni|WA
South Yilgarn|WA
South Yuna|WA
South Yunderup|WA
Southampton|NSW,WA
Southbank|VIC
Southbrook|QLD
Southedge|QLD
Southend|SA
Southern Brook|WA
Southern Cross|QLD,VIC,WA
Southern Lamington|QLD
Southern River|WA
Southern Suburbs Mc|NSW
Southgate|NSW
Southland Centre|VIC
Southport|NT,QLD,TAS
Southport Bc|QLD
Southport Lagoon|TAS
Southport Park|QLD
Southside|QLD
Southtown|QLD
Southwood|QLD
Sovereign Hill|VIC
Sovereign Islands|QLD
Spalding|SA,WA
Spalford|TAS
Spargo Creek|VIC
Spearwood|WA
Specimen Hill|VIC
Spectacle Lake|SA
Speed|VIC
Speedwell|QLD
Speers Point|NSW
Speewa|NSW,VIC
Speewa Island|NSW
Speewah|QLD
Spence|ACT,SA
Spencer|NSW
Spencer Park|WA
Spencers Brook|WA
Spicers Creek|NSW
Spicketts Creek|NSW
Spit Junction|NSW
Splinter Creek|QLD
Split Yard Creek|QLD
Splitters Creek|NSW
Spotswood|VIC
Spreadborough|QLD
Sprent|TAS
Spreyton|TAS
Spring Beach|TAS
Spring Bluff|QLD
Spring Creek|NSW,QLD
Spring Farm|NSW,SA
Spring Flat|NSW
Spring Grove|NSW
Spring Gully|SA,VIC
Spring Hill|NSW,QLD,VIC
Spring Mountain|NSW,QLD
Spring Plains|NSW
Spring Ridge|NSW
Spring Terrace|NSW
Spring Valley|NSW
Springbank|VIC
Springbrook|QLD
Springdale|NSW,QLD
Springdale Heights|NSW
Springdallah|VIC
Springfield|NSW,QLD,SA,TAS,VIC,WA
Springfield Central|QLD
Springfield Lakes|QLD
Springhurst|VIC
Springlands|QLD
Springmount|VIC
Springrange|NSW
Springs|WA
Springside|NSW,QLD
Springsure|QLD
Springton|SA
Springvale|NSW,QLD,VIC
Springvale South|VIC
Springwood|NSW,QLD
Springwood Bc|QLD
Spurgeon|QLD
Square Mile|SA
Squeaking Point|TAS
St Agnes|QLD,SA
St Albans|NSW,VIC
St Albans Park|VIC
St Andrews|NSW,VIC
St Andrews Beach|VIC
St Arnaud|VIC
St Arnaud East|VIC
St Arnaud North|VIC
St Aubyn|QLD
St Clair|NSW,SA,VIC
St Claire|SA
St Fillans|NSW
St George|NSW,QLD
St George Ranges|WA
St Georges|SA
St Georges Basin|NSW
St Germains|VIC
St Helena|NSW,VIC
St Helens|QLD,TAS,VIC
St Helens Beach|QLD
St Helens Park|NSW
St Helens Plains|VIC
St Helier|VIC
St Huberts Island|NSW
St Ives|NSW,SA
St Ives Chase|NSW
St James|VIC,WA
St Johns|SA
St Johns Park|NSW
St Johns Wood|QLD
St Kilda|QLD,SA,VIC
St Kilda East|VIC
St Kilda Road Central|VIC
St Kilda Road Melbourne|VIC
St Kilda South|VIC
St Kilda West|VIC
St Kitts|SA
St Lawrence|QLD
St Leonards|NSW,TAS,VIC
St Lucia|QLD
St Lucia South|QLD
St Mary|QLD
St Marys|NSW,SA,TAS
St Marys East|NSW
St Marys South|NSW
St Morris|SA
St Patricks|NSW
St Pauls|NSW
St Peters|NSW,SA
St Peters Dc|NSW
St Ronans|WA
St Ruth|QLD
Staaten|QLD
Stableford|QLD
Staceys Bridge|VIC
Stafford|QLD
Stafford Bc|QLD
Stafford City|QLD
Stafford Dc|QLD
Stafford Heights|QLD
Staffordshire Reef|VIC
Staghorn Flat|VIC
Stake Hill|WA
Stalworth|QLD
Stamford|QLD
Stanage|QLD
Stanborough|NSW
Stanbridge|NSW
Stanford Merthyr|NSW
Stanhope|NSW,VIC
Stanhope Gardens|NSW
Stanhope South|VIC
Stanley|SA,TAS,VIC
Stanley Bridge|QLD
Stanley Flat|SA
Stanmore|NSW,QLD
Stannifer|NSW
Stannum|NSW
Stansbury|SA
Stanthorpe|QLD
Stanwell|QLD
Stanwell Park|NSW
Stanwell Tops|NSW
Stapleton|NT
Stapylton|QLD
Starcke|QLD
State Mine Gully|NSW
Station Arcade|SA
Statue Bay|QLD
Staughton Vale|VIC
Stavely|VIC
Staverton|TAS
Stawell|VIC
Stawell West|VIC
Steam Plains|NSW
Steels Creek|VIC
Steelton|SA
Steeple Flat|NSW
Steiglitz|QLD,VIC
Steinbrook|NSW
Steinfeld|SA
Stenhouse Bay|SA
Stephens Creek|NSW
Stephens Island|QLD
Stephenston|SA
Stepney|SA
Steppes|TAS
Steve Kings Plains|NSW
Stewart Creek Valley|QLD
Stewart Range|SA
Stewarton|QLD,VIC
Stewarts Brook|NSW
Stewarts Mount|NSW
Stewarts River|NSW
Stieglitz|TAS
Stirling|ACT,SA,VIC,WA
Stirling Estate|WA
Stirling North|SA
Stirling Range National Park|WA
Stockdale|VIC
Stockhaven|QLD
Stockinbingal|NSW
Stockleigh|QLD
Stockport|SA
Stockrington|NSW
Stockton|NSW,QLD
Stockwell|SA
Stockyard|QLD
Stockyard Creek|NSW,SA
Stockyard Hill|VIC
Stockyard Plain|SA
Stokers Siding|NSW
Stokes|QLD
Stokes Bay|SA
Stone Hut|SA
Stone Well|SA
Stonehaven|VIC
Stonehenge|NSW,QLD,TAS
Stonelands|QLD
Stoneleigh|QLD,VIC
Stonequarry|NSW
Stones Corner|QLD
Stoneville|WA
Stonor|TAS
Stony Chute|NSW
Stony Creek|NSW,QLD,VIC
Stony Crossing|NSW
Stony Head|TAS
Stony Rise|TAS
Stonyfell|SA
Stonyford|VIC
Stoodley|TAS
Storm King|QLD
Stormlea|TAS
Storys Creek|TAS
Stoters Hill|QLD
Stotts Creek|NSW
Stove Hill|WA
Stow|SA
Stowport|TAS
Stradbroke|VIC
Stradbroke Park|VIC
Strahan|TAS
Strangways|VIC
Straten|VIC
Stratford|NSW,QLD,VIC
Strath Creek|VIC
Strathalbyn|SA,WA
Strathallan|VIC
Stratham|WA
Strathblane|TAS
Strathbogie|VIC
Strathcedar|NSW
Strathdale|VIC
Strathdickie|QLD
Strathdownie|VIC
Stratheden|NSW
Stratherne|WA
Strathewen|VIC
Strathfield|NSW,QLD
Strathfield South|NSW
Strathfieldsaye|VIC
Strathgordon|TAS
Strathkellar|VIC
Strathlea|VIC
Strathmerton|VIC
Strathmore|QLD,VIC
Strathmore Heights|VIC
Strathnairn|ACT
Strathpine|QLD
Strathpine Centre|QLD
Strathpine City|QLD
Strathtulloh|VIC
Stratton|WA
Streaky Bay|SA
Stream Hill|NSW
Streatham|VIC
Strelley|WA
Stretton|QLD
Strickland|TAS
Stromlo|ACT
Stroud|NSW
Stroud Hill|NSW
Stroud Road|NSW
Struan|SA
Struck Oil|QLD
Strzelecki|TAS,VIC
Strzelecki Desert|SA
Stuart|NT,QLD,SA
Stuart Mill|VIC
Stuart Park|NT
Stuart Town|NSW
Stuartholme|QLD
Stuarts Creek|SA
Stuarts Point|NSW
Stubbo|NSW
Stud Park|NSW
Studfield|VIC
Studio Village|QLD
Stun'Sail Boom|SA
Stun’Sail Boom|SA
Sturt|QLD,SA
Sturt Creek|WA
Sturt Plateau|NT
Sturt Street|SA
Sturt Vale|SA
Styx|TAS
Subiaco|WA
Subiaco East|WA
Success|WA
Suffolk Park|NSW
Sugarloaf|NSW,QLD,VIC
Sugarloaf Creek|VIC
Suggan Buggan|VIC
Sujeewong|QLD
Sulky|VIC
Sullivan|SA
Sulphur Creek|TAS
Sultana Point|SA
Suma Park|NSW
Summer Hill|NSW
